Id,Community,retweeted_screen_name,Text,Time
15947471,7,Joseph_Morong,"RT @Joseph_Morong: Phil General Hospital Director Dr. gap Legazpi teceives first jab of Coronavc, Sinovac’s COVID-19 vaccines as Philippine…",2021-03-01T07:04:22.000Z
33864320,7,raissawriter,"RT @raissawriter: Dear President Duterte, 
Our doctors are terribly exhausted by now. You could at least lift the burden of their worrying…",2021-03-01T12:03:22.000Z
717716672,7,jonvicremulla,"RT @jonvicremulla: COVID-19 vaccination will be FREE for the people of Cavite. We are in discussion with Astra Zeneca, Moderna &amp; Pfizer. Mo…",2021-03-01T06:36:06.000Z
881874973027033093,7,joeytrenas77,"RT @joeytrenas77: Isn’t it ironic that DOH Secretary Duque gives a Sinovac vaccine to a health care worker, a vaccine that he himself will…",2021-03-01T03:52:27.000Z
887693897652097025,7,Vaccinologist,RT @Vaccinologist: The coronavirus doesn’t care about your politics or what you do or don’t believe. It will infect you (maybe kill you) ju…,2021-03-01T11:27:24.000Z
1019581523849334785,2,FixingEducation,"RT @FixingEducation: So let me get this straight: 
Teachers are essential workers that help keep the economy going, but it's not essential…",2021-03-01T04:27:14.000Z
864560037821370369,2,VirusesImmunity,"RT @VirusesImmunity: Back when I first learned about #longcovid in June 2020, I proposed 3 possible mechanisms. 
1) Persisten viral reservo…",2021-03-01T04:00:48.000Z
605153786,2,DrLeanaWen,"RT @DrLeanaWen: Three of us former Baltimore health commissioners wrote this @Postopinions op-ed:

https://t.co/UuLkFGoK2f

Inequity is bui…",2021-03-01T00:03:41.000Z
205864193,2,thereidout,"RT @thereidout: Q: Is the vaccine safe to take if somebody is HIV positive?

Dr. Fauci: ""People who have HIV or people who are immunocompro…",2021-03-01T20:19:48.000Z
471677441,2,gtconway3d,RT @gtconway3d: I don't understand why they don't instead have our new @POTUS up there talking about hydroxychloroquine and injecting Cloro…,2021-03-01T03:44:51.000Z
309282144,2,anniekarni,"RT @anniekarni: Trump quietly got the vaccine while never publicly encouraging people to take it while he was in office.

https://t.co/5OYF…",2021-03-01T22:36:00.000Z
1639395961,2,EthanObama,"RT @EthanObama: President Biden:  I will vaccinate 100M people in 100 days.

40 days later:  On track to vaccinate 150M+ people in 100 days…",2021-03-01T23:35:41.000Z
104296908,6,BashirAhmaad,"RT @BashirAhmaad: I have just registered for the COVID-19 vaccine on @NPHCDANG’s website, very simple! I have secured date and time for the…",2021-03-01T11:49:25.000Z
125346858,6,channelstv,RT @channelstv: FG Begins Online Registration Of Nigerians For COVID-19 Vaccination https://t.co/86aHs6sGIf https://t.co/GOO7oWzcMq,2021-03-01T14:09:55.000Z
1954402777,6,thecableng,"RT @thecableng: BREAKING: FG opens portal for COVID vaccination e-registration | TheCable https://t.co/uuEXXhpxCM

#CoronaVaccine https://t…",2021-03-01T12:42:03.000Z
2483954344,2,myxtranews,RT @todayng: Yohan Blake: I’d rather miss Olympics than take coronavirus vaccine https://t.co/atHKoe8s6J,2021-03-01T08:52:26.000Z
91316071,2,NigeriaNewsdesk,RT @NigeriaNewsdesk: Ghanaian president becomes world’s first recipient of free Covax jab https://t.co/UbPacbznOP,2021-03-01T10:24:02.000Z
260345372,5,robertjwest,RT @robertjwest: Sage has clearly and unambiguously warned the government about the impact on infection rates of its 'big bang' approach to…,2021-03-01T19:03:18.000Z
17974481,2,nkjemisin,"RT @nkjemisin: Ergh. Got my first covid vax on Friday, and it knocked me the hell out -- slept 12 hours that night, was like a zombie all d…",2021-03-01T05:50:26.000Z
485051625,2,LouiseAronson,RT @LouiseAronson: Note to #COVID19 #vaccination planners: Many older couples share an email address. If you link vaccine eligibility to em…,2021-03-01T16:00:34.000Z
714377713,4,utvghana,RT @utvghana: Prez. @NAkufoAddo publicly takes first COVID-19 Vaccine. #UTVNews https://t.co/OhHeEjwA5Z,2021-03-01T10:43:41.000Z
106430958,2,Aaron_Glantz,RT @Aaron_Glantz: Vaccines work https://t.co/zbNmiqzHGA,2021-03-01T22:15:28.000Z
15754281,2,USATODAY,"RT @USATODAY: Florida officials have not provided an agreement, contract, or even any documentation outlining the terms of that partnership…",2021-03-01T07:28:32.000Z
1133103140,4,GabbyDarko,RT @GabbyDarko: The President and First Lady of Ghana just took their covid-19 vaccination injection to let you and I know that it is safe…,2021-03-01T12:26:11.000Z
27955127,4,AmeyawDebrah,RT @ameyaw112: Uncle Pastor Chris has more conspiracy theories on covid-19 and vaccine #ameyawtv https://t.co/XHqr3pkhZF,2021-03-01T16:59:26.000Z
39660670,4,GiovaniCaleb,RT @GiovaniCaleb: See the way the Presido take the vaccine kuul3m dadabee style. I think taking injection is based on how you were brought…,2021-03-01T14:21:56.000Z
91966685,4,Joy997FM,RT @Joy997FM: President @NAkufoAddo takes COVID-19 vaccination injection. #JoySMS https://t.co/chynJSAzx1,2021-03-01T09:31:20.000Z
933584411307724800,4,moigovgh,RT @moigovgh: President @NAkufoAddo takes first COVID-19 Vaccine https://t.co/KWed0jgMDq,2021-03-01T20:34:22.000Z
39416218,2,ashishkjha,"RT @ashishkjha: For those of you keeping score at home

26 million Americans are known to have had COVID
420K of them died from COVID

29 m…",2021-03-01T06:53:49.000Z
3095991935,2,wcbuecker,"RT @wcbuecker: Republicans keep giving Trump credit for developing the vaccine 
That’s great and all 
But if Thomas Edison has created the…",2021-03-01T14:17:30.000Z
233186560,5,GabrielScally,RT @GabrielScally: This is bad news. Brazil variant makes a case for complete and immediate managed isolation of all international arrivals…,2021-03-01T20:27:17.000Z
2996889040,5,clairemariamac,RT @clairemariamac: Another week in general practice with no COVID vaccines for our over85s. Heard on news at w/end all &gt;85s will be vaccin…,2021-03-01T19:47:20.000Z
2710796718,2,BhadeliaMD,RT @BhadeliaMD: This is a big deal. Malaria kills over 400k people annually (two thirds of which are kids under 5) and it cost $3 billion i…,2021-03-01T01:20:15.000Z
28838219,2,HelenBranswell,RT @HelenBranswell: 1. #ACIP meeting today on #Covid19 vaccines. Some clarity on how much vaccine the US will have received by the end of M…,2021-03-01T16:30:06.000Z
80024060,5,EuroBriefing,"RT @EuroBriefing: My column on the disastrous smear campaign against AstraZeneca in Germany and France.
https://t.co/swJ2o64o7X",2021-03-01T17:11:09.000Z
36596856,2,mattiekahn,RT @mattiekahn: Saw three women wearing heels tonight. I know the vaccine news is good but let’s not get ahead of ourselves!!!!,2021-03-01T02:42:52.000Z
188019606,2,WhipClyburn,"RT @WhipClyburn: 🚨 ATTENTION SOUTH CAROLINA RESIDENTS🚨

If you are still in need of a COVID-19 vaccine for yourself or loved ones, CVS Heal…",2021-03-01T20:57:48.000Z
298122157,2,TheEmployYenta,"RT @TheEmployYenta: Turbo Vax, a bot driven program
helps people obtain Vaccine appointments.
Where there’s a will there’s a way.
Thank you…",2021-03-01T20:05:20.000Z
1375289149,2,CNNThisMorning,"RT @NewDay: The single-shot Johnson &amp; Johnson vaccine is now the third approved vaccine in the US:

- It's considered 72% effective in the…",2021-03-01T11:54:31.000Z
15675138,2,cspan,"RT @cspan: Dr. Marcella Nunez-Smith: ""As a physician I strongly urge everyone in America to get the first vaccine that is available to you…",2021-03-01T17:29:56.000Z
1258043434801250304,2,Sylvia_FineArt,"RT @Sylvia_FineArt: Seems to me a lot of ppl don't realize that Bill Gates tried to work w Harper to build vaccine facilities in Canada, an…",2021-03-01T05:01:29.000Z
12699932,2,SunSentinel,RT @SunSentinel: BREAKING: Gov. Ron DeSantis confirmed he would be signing an executive order that opens up vaccination in Florida for K-12…,2021-03-01T17:26:02.000Z
299273962,2,Laurie_Garrett,"RT @Laurie_Garrett: The J&amp;J #COVID19 #vaccine has rec'ed 3 big approval nods: from the @US_FDA advisory committee, from the @CDCgov advisor…",2021-03-01T08:51:30.000Z
14188527,2,jackmjenkins,"RT @jackmjenkins: BREAKING: Archdiocese of New Orleans declares the J&amp;J vaccine ""morally compromised,"" asks Catholics to avoid if possible;…",2021-03-01T23:17:43.000Z
12046642,2,LtGovGilchrist,"RT @LtGovGilchrist: Good Afternoon, Michigan!

A quick update on our vaccine progress: Michigan is expected to receive our largest shipment…",2021-03-01T18:15:06.000Z
843556423548067840,2,DemocracyStorm,"RT @DemocracyStorm: 🚨 Environmental Justice🚨

@Chevron colluded with a judge to target @sdonziger, a human rights lawyer who won a pollutio…",2021-03-01T17:27:54.000Z
828038191974346752,2,HarryPotterMAGE,RT @HarryPotterMAGE: Fact-checking Trump's QPAC speech on election lies : He attempted to relitigate the 2020 election results and take cre…,2021-03-01T23:47:25.000Z
234896532,2,GovEvers,"RT @GovEvers: As of today, all educators, education support staff, and child care workers are eligible for the #COVID19 vaccine. This is a…",2021-03-01T17:49:50.000Z
17442320,5,jonworth,"RT @jonworth: I am as strong an advocate of Freedom of Movement *and* Schengen in 🇪🇺 as you can find

But if I'm carrying a deadly virus -…",2021-03-01T22:22:20.000Z
407807118,2,Limmered,"RT @Limmered: “..the vaccine that you're going to be taking was developed by an African American woman, and that is just a fact"" -Fauci

Ki…",2021-03-01T03:12:55.000Z
1021625767,2,EmilyManleyTV,"RT @EmilyManleyTV: Putnam County (north central Missouri) had 1,488 extra doses after their mass vaccination event this weekend and had to…",2021-03-01T23:25:49.000Z
113449888,2,MargoMcNeil,"RT @MargoMcNeil: According to this map, KC &amp; StL regions were shorted by 40K doses &amp; regions H,B, F, E got 64K more than their share. StL h…",2021-03-01T05:18:29.000Z
18824442,2,dburbach,RT @dburbach: This is something.  MO state govt massively shorting Kansas City &amp; St. Louis relative to rural areas and smaller cities.  Som…,2021-03-01T06:07:56.000Z
819265555832143872,2,JesseCharlesLee,RT @JesseCharlesLee: Biden’s plan literally does all this and you are voting against it. Simple as that. https://t.co/GFpjwzHJpV,2021-03-01T23:37:56.000Z
1249982359,3,LeaderMcConnell,RT @LeaderMcConnell: More great news this morning as Kentuckians help turn the tide against COVID-19. The newly-approved Johnson &amp; Johnson…,2021-03-01T16:56:05.000Z
20846658,5,darrenmccaffrey,"RT @DarrenEuronews: 🇧🇪 Belgium has received 201,600 doses of the #AstraZeneca vaccine, but only administrated 9,832 - less than 5%!

In tot…",2021-03-01T12:27:28.000Z
216647845,5,FergalBowers,RT @FergalBowers: EU to propose vaccine passports for summer travel via @RTENews https://t.co/9AjAHo1pFN,2021-03-01T19:27:23.000Z
2969760609,2,POLITICOEurope,"RT @POLITICOEurope: In our ongoing coronavirus vaccination tracker, we look at:

🏃 How fast a country’s rollout is moving 
👥 How many peopl…",2021-03-01T08:25:54.000Z
174751002,2,wsteaks,"RT @wsteaks: Trump spoke at length about the vaccine last night, including taking credit for Biden getting vaccinated... but he didn't ment…",2021-03-01T20:45:34.000Z
472122299,7,PhilippineStar,RT @PhilippineStar: Doctors from the Philippine General Hospital are calling for further assessment of the coronavirus vaccine manufactured…,2021-03-01T07:02:58.000Z
49272248,2,kharypayton,"RT @kharypayton: When it’s your turn, be a hero. #GetVaccinated 🎨 by @batmankm https://t.co/e4YM3ztsYm",2021-03-01T14:02:20.000Z
55118669,7,PhilstarNews,"RT @PhilstarNews: ""The vaccine is not a privilege""

People protest against the government of Argentinian President Alberto Fernandez, follo…",2021-03-01T04:18:03.000Z
18820392,2,GovMikeDeWine,RT @GovMikeDeWine: NEW ➡ Today I’m announcing the priority groups we’ve identified to be part of Phase 1C of Ohio’s vaccination program. Th…,2021-03-01T19:22:56.000Z
14303535,2,Ariana_Tobin,"RT @Ariana_Tobin: Balboa needs a wheelchair to get around. In Miami, where he lives, most vaccine sites are drive-up only. 

Morales doesn’…",2021-03-01T15:49:42.000Z
14115912,2,ShiraOvide,"RT @ShiraOvide: A perfect encapsulation of a system gone wrong from @Kellen_Browning: 

A 78-year-old woman trying to land a vaccine appoin…",2021-03-01T18:17:55.000Z
22330739,2,Benioff,RT @Benioff: Salesforce will replace your failed Microsoft for FREE @GovMurphy @MayorBowser.  Salesforce Vaccine Cloud leads 100s of the mo…,2021-03-01T20:46:44.000Z
2987156301,2,CyrilRamaphosa,RT @CyrilRamaphosa: Just took the vaccine! #WeChooseVaccination https://t.co/ZkNg8jra4f,2021-03-01T16:00:37.000Z
387937220,2,alaynatreene,RT @alaynatreene: Confirming Maggie's reporting. A Trump adviser says both Trump and Melania got vaccinated in January at the White House.…,2021-03-01T21:58:30.000Z
75939860,2,EliStokols,"RT @EliStokols: Is Biden willing to consider sharing US covid vaccine supply with Mexico if AMLO asks for that?

Psaki: ""No.""",2021-03-01T19:07:14.000Z
1181610649949892609,2,AlvarezHashi,"RT @AlvarezHashi: Amid spread of variants, US COVID-19 cases back on the rise 

If we're not gonna dump the filibuster and fix the courts,…",2021-03-01T22:35:15.000Z
22019881,2,JohnsHopkinsSPH,"RT @JohnsHopkinsSPH: ""If we had to make one best practice: Don't make decisions about people with disabilities without including this commu…",2021-03-01T22:13:38.000Z
35315865,2,aetiology,"RT @aetiology: Exactly this. There's not one easy solution for vaccine hesitancy, because it's such a wide spectrum of different beliefs an…",2021-03-01T14:59:47.000Z
1299856260,3,DrGiroir,"RT @DrGiroir: I am so tired of the continuing lies that @potus inherited a #COVID19Vaccine mess, when in fact 99% of current vaccine manufa…",2021-03-01T01:55:03.000Z
6724252,3,kerpen,"RT @kerpen: If ""we know what works"" worked, Florida wouldn't be outperforming California. https://t.co/K3gY6bbuXq",2021-03-01T03:18:25.000Z
816652616625168388,3,RepAndyBiggsAZ,RT @RepAndyBiggsAZ: Not one COVID-19 vaccine shot would be possible without the efforts of President Donald J. Trump and his administration…,2021-03-01T23:39:10.000Z
1403424932,2,senatorjen,RT @senatorjen: Georgia is still dead last if 50 states in percentage of population that is vaccinated. But we have the “vaccination Govern…,2021-03-01T04:10:57.000Z
151274219,2,TaritaC,"RT @TaritaC: I don't understand the discourse around reopening schools. Doesn't the obvious answer begin with, ""Vaccinate all teachers and…",2021-03-01T15:50:41.000Z
21268897,2,joshtpm,RT @joshtpm: 2/ The school reopening issue is complicated. But the idea that you force teachers back pre-vax seems borderline absurd. We ha…,2021-03-01T04:22:41.000Z
40954616,2,JamaicaGleaner,"RT @JamaicaGleaner: Jamaican sprinting star @YohanBlake says he would rather miss this Summer's Olympic Games, which is likely to be his la…",2021-03-01T07:51:12.000Z
451192624,2,CarlosdelRio7,"RT @CarlosdelRio7: Pfizer vaccine may be less effective in people with obesity, says study https://t.co/uDkkTzKQju. In a study neg yet peer…",2021-03-01T11:53:59.000Z
6107422,2,thetimes,RT @thetimes: A single dose of the vaccine reduces the risk of hospital admission by more than 90% and the Oxford jab is slightly more effe…,2021-03-01T14:38:23.000Z
16334139,2,wbz,"RT @wbz: Give Teachers The Johnson &amp; Johnson Vaccine First, Lawmakers Urge Baker https://t.co/AUmrDXSW0q",2021-03-01T23:51:46.000Z
1671002024,6,ChifeDr,"RT @ChifeDr: Finally got the COVID vaccine 💉 
Pfizer. 
95% coverage (booster needed in 3 weeks) https://t.co/ryKQdFuvbB",2021-03-01T11:24:22.000Z
842105421116633088,6,drfaisalshuaib,"RT @drfaisalshuaib: Nigeria will soon begin the rollout of the COVID-19 vaccine. 

Find out about how @NphcdaNG &amp; our partners are ensuring…",2021-03-01T19:21:28.000Z
21156033,2,perreaux,RT @perreaux: Folks this is what vaccine booking looks like right now at Palais de Congrès. It’s your turn now if you are 70 or over. Go go…,2021-03-01T15:20:38.000Z
15348883,5,MrHarryCole,RT @MrHarryCole: SUN EXC: Boris Johnson has offered up Britain’s stadiums for the whole European Championships as the UK’s ­vaccine roll-ou…,2021-03-01T22:52:36.000Z
20598137,5,tnewtondunn,RT @tnewtondunn: Another startling figure from the vaccine effect: the number of over 80s now in hospitals' intensive care units for covid…,2021-03-01T17:26:37.000Z
224568664,5,Steven_Swinford,"RT @Steven_Swinford: Matt Hancock says that the protection from the AstraZeneca jab after 35 days is even greater than Pfizer

Both vaccine…",2021-03-01T17:21:53.000Z
400953126,5,HugoGye,"RT @HugoGye: 💥2⃣0⃣

More than 20 million people in the UK have now received a first dose of a Covid-19 vaccine.",2021-03-01T02:06:25.000Z
42229043,5,andrewiconnell,RT @andrewiconnell: NEW: French health minister @olivierveran announces that all over 65s will be able to receive the Oxford / AstraZeneca…,2021-03-01T20:57:19.000Z
93419198,5,PaulBrandITV,RT @PaulBrandITV: BREAKING: Deputy CMO Jonathan Van Tam says Oxford and Pfizer jabs are reducing hospitalisations by 80% among the over 70s…,2021-03-01T17:33:03.000Z
972180115252752384,2,LRPow79,"RT @LRPow79: From Dec. 11, when @US_FDA approved the 1st vaccine, to Jan 21, was 41 days.
💉6 million vaccinated.
Since, (35 days)
💉50 milli…",2021-03-01T17:36:00.000Z
48110818,2,LizSzabo,RT @LizSzabo: LIVE FROM CDC: Good chart summarizing preliminary vaccine efficacy data against variants. #ACIP https://t.co/5LxpJCsnWt,2021-03-01T19:57:24.000Z
61592079,2,hankgreen,RT @hankgreen: Someone please vaccinate me.,2021-03-01T06:18:23.000Z
20562637,2,BusinessInsider,"RT @BusinessInsider: All the differences between each COVID-19 vaccine, summarized in a simple table that you can take to your vaccination…",2021-03-01T21:31:10.000Z
17138582,2,cbcnewsbc,RT @cbcnewsbc: BREAKING: B.C. has announced how certain seniors and Indigenous people will be able to book an appointment for their first d…,2021-03-01T18:47:54.000Z
493426496,2,nshealth,RT @nshealth: UPDATE: The online vaccination booking site is back to normal now. You can also book via phone at 1-833-797-7772. Call volume…,2021-03-01T20:46:33.000Z
3237611533,2,DianeMariePosts,"RT @DianeMariePosts: OK, CBC’s The National is officially the Covid Whining Hour. Tap water (OMG, the horror), no vaccine smorgasbord (choi…",2021-03-01T06:43:06.000Z
19604599,2,richardzussman,RT @richardzussman: NEW - British Columbia expects everyone in the province to have one dose of the COVID-19 vaccine by the end of July. #b…,2021-03-01T19:12:15.000Z
89522068,2,BCGovNews,"RT @BCGovNews: BC seniors aged 80+ and Indigenous peoples aged 65+ will be able to book their vaccine appointment in March, following our a…",2021-03-01T20:41:51.000Z
101247957,3,FrannyCrawford1,RT @FrannyCrawford1: As a person who works 24/7 I think vaccinations should occur 24/7. It’s not that hard. Also it solves the problem 66%…,2021-03-01T00:42:19.000Z
174151902,5,devisridhar,"RT @devisridhar: Good news from study on Pfizer: 'vaccine could significantly reduce risk of transmission from people who are asymptomatic,…",2021-03-01T01:51:42.000Z
203123011,2,CTVNews,"RT @CTVNews: With Canada's vaccine rollout underway, you can now track how many doses have arrived on Canadian soil and how many shots have…",2021-03-01T01:14:32.000Z
21212604,2,ctvottawa,RT @ctvottawa: Canadian Dental Association deputy CEO Aaron Burry says dentist are ready to step up to help administer the COVID-19 vaccine…,2021-03-01T00:14:08.000Z
60597469,2,JimWatsonOttawa,"RT @JimWatsonOttawa: As we begin preparing for larger shipments of vaccine, staff have been working tirelessly to make sure our community c…",2021-03-01T23:11:38.000Z
757300766478663680,3,DrJacobsRad,RT @DrJacobsRad: I had a frustrating conversation today with two highly educated people. They were of the mind that Ontario was struggling…,2021-03-01T07:26:33.000Z
788524,2,guardiannews,RT @guardiannews: CDC director warns of potential 'fourth surge' in US coronavirus cases – live https://t.co/NvKyfDVVcJ,2021-03-01T18:48:39.000Z
885891622919184384,2,Billius27,"RT @Billius27: 🧵 I need to touch on the disconnect between the Ontario vaccine priorities, the opening framework and  variant risk. The cur…",2021-03-01T14:03:00.000Z
114840227,2,GlennaWPLG,"RT @GlennaWPLG: New Executive Order just bubbling into public consciousness forecasts vaccine ramp up in #Florida
👇🏼@GovRonDeSantis signed…",2021-03-01T01:00:05.000Z
161988348,5,SusanMichie,RT @SusanMichie: See latest report &amp; YouTube presentation on need for maximum suppression (working towards #ZeroCovid) from @IndependentSag…,2021-03-01T08:39:51.000Z
1338606212439552000,2,GoVAXMaryland,"RT @GoVaxMD: After getting a COVID-19 vaccine, you may experience minimal side effects. These are normal signs that your body is building p…",2021-03-01T17:42:02.000Z
15374714,2,ElSandifer,"RT @ElSandifer: As I’ve told multiple people, if your eligibility feels iffy, err on the side of “everyone needs to get vaccinated anyway,…",2021-03-01T20:49:43.000Z
2728333028,2,KirbyWTweets,"RT @KirbyWTweets: I can't stress how weird this @GovRonDeSantis ""press conference"" just was.

-Legislators announced a bunch of proposals a…",2021-03-01T21:23:25.000Z
826589191412862976,2,JoeCunninghamSC,"RT @JoeCunninghamSC: It’s so disappointing to see SC teachers are now having to travel to NC to get vaccinated. 

Gov. McMaster’s botched v…",2021-03-01T02:31:48.000Z
17070113,2,MayorOfLA,"RT @MayorOfLA: VACCINE UPDATE: City vaccination sites will expand eligibility this week to align with @LAPublicHealth.

Sites will reopen o…",2021-03-01T00:00:48.000Z
834081571493785600,2,PreetBharara,RT @PreetBharara: This is the kind of Saturday night news that I can get behind https://t.co/9573oI7Wzk,2021-03-01T01:34:51.000Z
145036955,2,KCPubHealth,RT @KCPubHealth: Public Health’s Kent and Auburn Community Vaccination Sites have expanded eligibility to include adults age 65 and older.…,2021-03-01T17:38:52.000Z
771582213896802304,2,theBreakerNews,RT @theBreakerNews: Just in: @pfizer reacts to @DrBonnieHenry and @adriandix delaying second doses of its #coronavirus vaccine by up to fou…,2021-03-01T20:18:37.000Z
1076293903723233280,2,GovNedLamont,"RT @GovNedLamont: I absolutely refuse to let unused shots go to waste.

Since day one, all Connecticut COVID-19 vaccine providers have been…",2021-03-01T23:06:45.000Z
190972530,7,jcpunongbayan,"RT @jcpunongbayan: This is by far the STUPIDEST strategy for economic recovery I've seen. 😤🤦‍♂️

You wanna strengthen the economy? Do mass…",2021-03-01T01:29:20.000Z
216620491,7,piaranada,RT @piaranada: The first legal vaccination in the Philippines. The person vaccinated is PGH director Dr Gap Legaspi. The first vaccinator i…,2021-03-01T04:14:54.000Z
28775032,7,marvicleonen,"RT @marvicleonen: The next serious global crises is already here. It is called climate change.

There is no vaccine to address its effects.…",2021-03-01T23:56:25.000Z
3384441,7,hotmanila,RT @hotmanila: all these big strong leaders suddenly coming up with excuses to avoid being vaccinated with Chinese vaccine. Maybe they alre…,2021-03-01T23:55:37.000Z
365365367,7,genenisperos,RT @genenisperos: FDA: We don't recommend Sinovac for people older than 60. We also do not recommend Sinovac as the optimal vaccine for HCW…,2021-03-01T05:11:26.000Z
416936780,7,societyofhonor,"RT @societyofhonor: Here's an idea. Rather than fly to Beijing to thank China for a half-million doses of low-quality vaccine, how about th…",2021-03-01T06:55:21.000Z
4524501,7,tonyocruz,RT @tonyocruz: Low quality vaccine from a low quality president,2021-03-01T20:20:03.000Z
729589967433818112,7,EggTarTisYummy,"RT @EggTarTisYummy: DOH Sec. Francisco Duque III backs out from inoculation of Sinovac Biotech's coronavirus disease 2019 vaccine.

Duque c…",2021-03-01T07:04:28.000Z
730030629648097280,7,sofiacclvi,RT @sofiacclvi: He has an IV. Are they sure its just dizziness?,2021-03-01T06:53:25.000Z
819079014862073856,7,citizenjaneph,"RT @citizenjaneph: We must be the only country in the world where mainstream media has to qualify today's vaccination as ""first LEGAL vacci…",2021-03-01T09:02:47.000Z
823349574739734528,7,pnagovph,RT @pnagovph: Nurse Gemma Colcol shakes her left arm in glee after taking the first dose of CoronaVac this morning at the Veteran's Memoria…,2021-03-01T07:53:11.000Z
846375823535816706,7,PinoyAkoBlog,"RT @PinoyAkoBlog: Kung may tiwala sa SINOVAC bakit nag request pa ng iba?

""Instead of getting the Sinovac vaccine donated by China, Presid…",2021-03-01T12:38:24.000Z
88223320,2,grace_panetta,"RT @grace_panetta: .@AndrewE_Dunn and @Hilarx argue the J&amp;J vaccine may the best because...

-It's only 1 dose
-Milder side effects 
-Easy…",2021-03-01T23:12:46.000Z
16106522,3,kinsellawarren,RT @kinsellawarren: The remote self-governing Falkland Islands has delivered vaccine to 50% of its people. Justin Trudeau may have “bought…,2021-03-01T19:22:21.000Z
115465588,2,regionofpeel,RT @regionofpeel: Great news! People 80 and older (born in 1941 or earlier) can now book or pre-register for vaccination appointments onlin…,2021-03-01T23:15:13.000Z
279097431,2,AHS_media,"RT @AHS_media: More than 100,000 Albertans aged 75+ have booked their #covidvaccine appts. Karl Kuhnlein, 90, and his daughter-in-law, Bett…",2021-03-01T08:12:47.000Z
540485502,4,MBawumia,"RT @MBawumia: This morning, my wife and I took the covid-19 vaccine at the Police Hospital in Accra.

This was after the President, Nana Ad…",2021-03-01T17:43:03.000Z
230769694,2,syramadad,RT @syramadad: First vaccine to fully immunize against malaria builds on pandemic-driven RNA tech https://t.co/3VjJXtj7Hl,2021-03-01T05:59:49.000Z
13393052,2,ACLU,"RT @ACLU: Black health care workers aren't being vaccinated at the same rate as white health care workers.

This is what systemic racism lo…",2021-03-01T19:39:43.000Z
2820083725,2,marsha_vivinate,"RT @marsha_vivinate: Yaaayyy!! I may have a serious look and my makeup isn’t perfect, but l just got my vaccine and I’m happy. Take 2nd dos…",2021-03-01T22:20:14.000Z
576188032,2,SethRudy,"RT @SethRudy: 1st Witch: When shall we three meet again? In thunder, lightning, or in rain?

2nd Witch: What, like in person? 

3rd Witch:…",2021-03-01T14:42:07.000Z
366629301,2,thenewsoncnbc,"RT @thenewsoncnbc: The U.S. reaches Covid vaccine milestones today:

•More than 75 million doses administered
•1 in 5 adults have received…",2021-03-01T21:39:08.000Z
204748499,2,ABsteward,"RT @ABsteward: ✨JAMA patient page ✨
The Johnson &amp; Johnson Vaccine for #COVID19 @ehlJAMA @PreetiNMalani 
https://t.co/mGGJtYnOMr via @JAMA_c…",2021-03-01T16:50:49.000Z
317980134,2,CraigCaplan,"RT @CraigCaplan: March 1, 2021: Johnson and Johnson begins shipping its new COVID-19 vaccine from its McKesson facility in Shepherdsville,…",2021-03-01T16:02:13.000Z
28430576,2,SCFinsider,"RT @SCFinsider: Southcentral Foundation’s Anchorage Vaccine Clinic has expanded eligibility to all K-12 educators, childcare workers, and A…",2021-03-01T21:47:43.000Z
984819646082797568,2,NJGov,"RT @NJGov: OVER 2,000,000 VACCINE DOSES ADMINISTERED STATEWIDE.

#JERSEYSTRONG https://t.co/jSQo948MY4",2021-03-01T18:53:20.000Z
799047255378391040,2,slpng_giants,"RT @slpng_giants: This is good from @twitter.

Like all new rules, though, it depends on enforcement.",2021-03-01T20:47:27.000Z
17802221,1,TusharG,RT @TusharG: I am hearing about how Pradhan Sevak Shri did not jump the queue at AIMS &amp; patiently awaited his turn to get his vaccine shot.…,2021-03-01T19:27:27.000Z
727249232,7,iamMVP,"RT @iamMVP: We are now embarking on our journey towards economic recovery, and we at the MVP Group are honored to be an instrumental part o…",2021-03-01T06:48:36.000Z
45010849,5,edwinhayward,"RT @uk_domain_names: Yes, the UK has performed well on the vaccine so far.

Yes, the EU have performed comparatively badly.

But it doesn't…",2021-03-01T11:25:57.000Z
11744152,2,yashar,RT @yashar: A 14-year-old remarkable young man has been staying up past midnight every night to help senior citizens get vaccine appointmen…,2021-03-01T08:48:02.000Z
1274037968261578754,2,ChoctawFreedmen,"RT @ChoctawFreedmen: The Chickasaw Nation is offering vaccine to literal settlers, while they denied Black Chickasaw Freedmen (descendants…",2021-03-01T00:02:30.000Z
16745361,2,harikunzru,"RT @harikunzru: mRNA vaccine for malaria. If it comes through trials, it will be one of the greatest public health advances in history http…",2021-03-01T02:26:11.000Z
780579095264399361,2,ENirenberg,RT @ENirenberg: About 2000 pregnancies are being tracked by V-SAFE. The vaccine isn't showing any issues regarding an increased risk to pre…,2021-03-01T21:25:34.000Z
130651720,2,anthonycwalker,"RT @anthonycwalker: I took the Russian COVID vaccine, Sputnik.

This is what happened. https://t.co/8Vp3wcanqu",2021-03-01T01:54:58.000Z
85227160,2,gorskon,RT @gorskon: Antivaxxer J. Bart Classen published a paper claiming that mRNA-based COVID-19 vaccines can cause prion disease leading to neu…,2021-03-01T13:52:01.000Z
111556423,2,DailyMailUK,"RT @DailyMailUK: What IS behind Britain's vaccine drive slowing down?

+ Britain’s vaccine rollout has slowed down over the past month

Her…",2021-03-01T07:58:30.000Z
